,Game Number,Qwen Color,Best Move,Best Move Score,Qwen Move,Qwen Move Score,Score Difference,Average Score Difference White
1152,25,white,e4e7,915.2,Re3,823.75,91.45000000000005,107.156
1153,25,white,g2h3,923.3,Re2,807.5,115.79999999999995,107.156
1154,25,white,g1g2,877.5,Rf1,730.25,147.25,107.156
1155,25,white,f1h1,824.7,Re3,692.5,132.20000000000005,107.156
1156,25,white,e3e7,826.0,Re6,578.25,247.75,107.156
1157,25,white,e6e7,787.3,Re8,582.7,204.5999999999999,107.156
1158,25,white,e8e7,728.6,Ree1,584.9,143.70000000000005,107.156
1159,25,white,f2e3,585.6,Re5,552.5,33.10000000000002,107.156
1160,25,white,e5e6,721.5,Re8,629.4,92.10000000000002,107.156
1161,25,white,f2g2,688.7,Re5,487.75,200.95000000000005,107.156
1162,26,white,e2e4,31.3,e4,29.85,1.4499999999999993,-303.711
1163,26,white,g1f3,35.6,Nf3,34.2,1.3999999999999986,-303.711
1164,26,white,f1b5,36.4,Ng5,-207.6,244.0,-303.711
1165,26,white,g5f3,-24.5,Nf3,-16.35,-8.149999999999999,-303.711
1166,26,white,f1c4,22.9,Nxe5,-101.35,124.25,-303.711
1167,26,white,d2d4,-234.9,Nc3,-249.0,14.099999999999994,-303.711
1168,26,white,f1c4,238.3,b3,-38.75,277.05,-303.711
1169,26,white,f1c4,250.7,h3,29.55,221.15,-303.711
1170,26,white,f1c4,274.4,Be2,43.75,230.65,-303.711
1171,26,white,d2e3,440.5,Bd3,289.05,151.45,-303.711
1172,26,white,c1d2,309.0,Kf1,-141.8,450.8,-303.711
1173,26,white,c1d2,407.5,Be2,-107.8,515.3,-303.711
1174,26,white,d1d2,488.0,h4,6.75,481.25,-303.711
1175,26,white,d1d2,407.3,Nxd5,59.0,348.3,-303.711
1176,26,white,d1d2,554.8,Nc3,74.55,480.24999999999994,-303.711
1177,26,white,f1e1,428.0,Bd2,113.45,314.55,-303.711
1178,26,white,f1e1,293.3,Bd3,-49.3,342.6,-303.711
1179,26,white,d1e1,269.4,Be2,10135.2,-9865.8,-303.711
1180,26,white,f1e1,371.8,Bd3,10186.4,-9814.6,-303.711
1181,26,white,d2e1,-376.4,Qe2,-480.8,104.40000000000003,-303.711
1182,26,white,a1e1,-336.2,Qf3,-591.35,255.15000000000003,-303.711
1183,26,white,a1e1,-379.1,Qxf7+,-658.1,279.0,-303.711
1184,26,white,d2g5,19999.0,Qg8+,9553.15,10445.85,-303.711
1185,26,white,d2g5,-797.8,Bf4,-930.8,133.0,-303.711
1186,26,white,f4g5,-1044.6,Bxd6,-1141.25,96.65000000000008,-303.711
1187,26,white,d6g3,-1108.8,Bxc7+,-1148.55,39.75,-303.711
1188,26,white,c7b8,-948.6,h5,-1048.15,99.55000000000008,-303.711
1189,26,white,c7b8,-900.4,Bd6,-952.45,52.05000000000007,-303.711
1190,26,white,b3c4,-753.6,Bxc5,7496.8,-8250.4,-303.711
1191,26,white,b3c4,-811.3,Bf8,4252.45,-5063.75,-303.711
1192,26,white,b3c4,-764.4,e5,-1037.85,273.44999999999993,-303.711
1193,26,white,b3c4,-848.2,bxc4,-847.75,-0.4500000000000455,-303.711
1194,26,white,f8a3,-771.1,Bh6,-846.5,75.39999999999998,-303.711
1195,26,white,h6d2,-528.0,c3,-704.45,176.45000000000005,-303.711
1196,26,white,h6d2,-557.3,Bxd2,-555.45,-1.849999999999909,-303.711
1197,26,white,h1h5,-479.6,Bh6,-599.9,120.29999999999995,-303.711
1198,26,white,h1h2,-326.9,Rxh2,-325.8,-1.099999999999966,-303.711
1199,26,white,h2h5,-169.4,Bf8,-372.45,203.05,-303.711
1200,26,white,f8a3,-165.8,Bh6,-367.85,202.05,-303.711
1201,26,white,a1d1,-229.4,Bf8,-252.85,23.44999999999999,-303.711
1202,26,white,h2h4,-271.5,Bh6,-423.85,152.35000000000002,-303.711
1203,26,white,h6g5,-351.3,g4,-465.3,114.0,-303.711
1204,26,white,a1d1,-365.5,f4,-458.7,93.2,-303.711
1205,26,white,a1e1,-561.9,Rxh3,-656.7,94.80000000000008,-303.711
1206,26,white,h3h7,-380.4,Re1,-413.35,32.950000000000045,-303.711
1207,26,white,f4f5,-439.1,Rhe3,-500.15,61.049999999999955,-303.711
1208,26,white,g4f5,156.4,Re8,-225.35,381.75,-303.711
1209,26,white,g4g5,-382.9,R1e7+,-429.5,46.60000000000002,-303.711
1210,26,white,e7e4,-536.7,Rxd8+,-582.65,45.94999999999993,-303.711
1211,26,white,d8h8,-626.2,Rd1,-646.0,19.799999999999955,-303.711
1212,27,white,e2e4,30.2,e4,33.05,-2.849999999999998,-1119.284
1213,27,white,g1f3,29.3,Nf3,30.15,-0.8499999999999979,-1119.284
1214,27,white,f1b5,31.0,Nxe5,-137.05,168.05,-1119.284
1215,27,white,d2d4,-298.2,Nc3,-301.95,3.75,-1119.284
1216,27,white,d2d4,-187.3,d3,-269.7,82.39999999999998,-1119.284
1217,27,white,d1d3,83.6,Ke2,-274.45,358.04999999999995,-1119.284
1218,27,white,c1f4,-31.8,Kf3,-280.85,249.05,-1119.284
1219,27,white,c1f4,-251.1,Na4,-434.75,183.65,-1119.284
1220,27,white,c1f4,-411.9,Nc3,-535.2,123.30000000000008,-1119.284
1221,27,white,c1f4,-261.4,Nxe4,-281.65,20.25,-1119.284
1222,27,white,c1f4,554.8,Nxd6+,247.3,307.49999999999994,-1119.284
1223,27,white,d1d6,-66.0,Qd2,-345.5,279.5,-1119.284
1224,27,white,d2d6,7.0,Qd3,-317.0,324.0,-1119.284
1225,27,white,d3d6,14.1,Qxd6,10.5,3.5999999999999996,-1119.284
1226,27,white,d6d5,10.1,Kg3,-420.85,430.9500000000001,-1119.284
1227,27,white,d6d2,791.4,Qf8+,388.85,402.5499999999999,-1119.284
1228,27,white,c1d2,-14.6,Rg1,4700.0,-4714.6,-1119.284
1229,27,white,c1d2,-234.2,Kf3,9884.9,-10119.1,-1119.284
1230,27,white,c1d2,-407.3,Kg4,9798.85,-10206.15,-1119.284
1231,27,white,c1d2,-382.2,Kh5,9812.9,-10195.1,-1119.284
1232,27,white,c1d2,-363.5,Kh4,8758.95,-9122.45,-1119.284
1233,27,white,f1e2,-401.3,Bh6,-757.9,356.59999999999997,-1119.284
1234,27,white,h4g4,-445.9,Kxg4,-448.9,3.0,-1119.284
1235,27,white,h6g7,104.9,Kf5,-173.05,277.95000000000005,-1119.284
1236,27,white,g2h3,143.5,g3,-288.05,431.55,-1119.284
1237,27,white,f1h3,-24.8,Rc1,-310.15,285.34999999999997,-1119.284
1238,27,white,h6g5,404.1,Bg2,-42.4,446.5,-1119.284
1239,27,white,h6g5,459.1,Bc6,-29.2,488.3,-1119.284
1240,27,white,h6g5,412.5,Bxd7,-38.15,450.65,-1119.284
1241,27,white,h6g5,300.7,Rgf1,-86.35,387.0499999999999,-1119.284
1242,27,white,h6g5,-479.2,Bxg7,-522.05,42.849999999999966,-1119.284
1243,27,white,f5g5,61.6,Kf4,-322.0,383.6,-1119.284
1244,27,white,g7h8,177.0,Bh6,-136.4,313.4,-1119.284
1245,27,white,h6g5,26.4,c4,-218.25,244.65,-1119.284
1246,27,white,f4e4,81.0,Bf8+,-196.15,277.15,-1119.284
1247,27,white,f4e4,-459.2,Rh1,-623.5,164.3,-1119.284
1248,27,white,f4e4,-466.4,Rhg1,-613.05,146.64999999999998,-1119.284
1249,27,white,f4e4,-454.8,Rgf1,-578.9,124.09999999999997,-1119.284
1250,27,white,f4e3,-696.1,Ke5,9652.95,-10349.05,-1119.284
1251,27,white,g3h4,-308.0,Rfe1,9847.0,-10155.0,-1119.284
1252,27,white,g3h4,-348.5,Rxe4,-414.05,65.55000000000001,-1119.284
1253,27,white,e4h4,396.4,Rf1,-42.7,439.1,-1119.284
1254,27,white,e4h4,379.5,Rxh4,381.7,-2.1999999999999886,-1119.284
1255,27,white,e5f4,433.0,f3,430.9,2.1000000000000227,-1119.284
1256,27,white,e5f4,448.0,f4,450.45,-2.4499999999999886,-1119.284
1257,27,white,f4f5,486.0,a3,461.95,24.05000000000001,-1119.284
1258,27,white,e5f5,739.1,Rh1,594.3,144.80000000000007,-1119.284
1259,27,white,h1b1,717.8,Rg4,553.65,164.14999999999998,-1119.284
1260,27,white,g4g8,863.5,Rg5,562.1,301.4,-1119.284
1261,27,white,g5g7,882.7,Rxg7,878.5,4.2000000000000455,-1119.284
1262,28,white,e2e4,29.9,e4,28.95,0.9499999999999992,-2998.184
1263,28,white,g1f3,30.7,Nf3,30.6,0.0999999999999978,-2998.184
1264,28,white,f1c4,23.8,Ng5,-216.65,240.45,-2998.184
1265,28,white,g5f3,-59.7,Nf3,-60.15,0.4499999999999957,-2998.184
1266,28,white,d2d4,21.5,Ng5,-199.0,220.5,-2998.184
1267,28,white,d2d4,-424.0,h4,-452.65,28.649999999999977,-2998.184
1268,28,white,d2d4,-403.4,Nc3,-422.4,19.0,-2998.184
1269,28,white,h4g5,-367.1,f3,-428.65,61.549999999999955,-2998.184
1270,28,white,h4g5,-433.5,b3,-479.15,45.64999999999998,-2998.184
1271,28,white,h4g5,-486.2,b4,-520.05,33.849999999999966,-2998.184
1272,28,white,c3d5,-76.0,Nxd5,-76.85,0.8499999999999943,-2998.184
1273,28,white,c2c3,70.9,Nxe7,24.0,46.900000000000006,-2998.184
1274,28,white,e7f5,660.6,Nxf5,661.65,-1.0499999999999543,-2998.184
1275,28,white,f1c4,760.8,Nxg7+,610.3,150.5,-2998.184
1276,28,white,d1e2,452.4,Qe2,452.65,-0.25,-2998.184
1277,28,white,e1d1,498.0,Qd1,478.1,19.899999999999977,-2998.184
1278,28,white,d1e2,536.5,Rh3,490.55,45.94999999999999,-2998.184
1279,28,white,h4g5,497.3,Rg3,446.05,51.25,-2998.184
1280,28,white,g3g5,543.8,Rxg5,543.45,0.349999999999909,-2998.184
1281,28,white,h4g5,781.6,Bxa6,136.0,645.6,-2998.184
1282,28,white,e1e2,-509.7,Ke2,-511.8,2.1000000000000227,-2998.184
1283,28,white,a6b7,-193.0,Bc8,-360.95,167.95,-2998.184
1284,28,white,d1h1,-602.0,Kf1,9701.0,-10303.0,-2998.184
1285,28,white,f3g4,-519.9,Qe2,-639.35,119.45000000000005,-2998.184
1286,28,white,e2f2,-534.8,Qe1,9733.1,-10267.9,-2998.184
1287,28,white,e1g3,-448.9,Qd1,9777.55,-10226.45,-2998.184
1288,28,white,d1e2,-641.4,Qe2,-644.25,2.8500000000000227,-2998.184
1289,28,white,e2f2,-550.7,Qd3,9728.3,-10279.0,-2998.184
1290,28,white,d3e2,-645.1,Qd4,7541.25,-8186.35,-2998.184
1291,28,white,d4f2,-545.5,Qxd6,8669.25,-9214.75,-2998.184
1292,28,white,d6g6,-690.7,Qf8+,9657.75,-10348.45,-2998.184
1293,28,white,f1e2,20004.1,Ke2,20004.1,0.0,-2998.184
1294,28,white,c2c3,17910.7,Kd1,17888.15,22.549999999999272,-2998.184
1295,28,white,h4g5,-777.7,Ke2,9613.65,-10391.35,-2998.184
1296,28,white,f3g4,-1058.4,Ke3,9473.3,-10531.7,-2998.184
1297,28,white,c2c3,-986.5,Ke2,9509.25,-10495.75,-2998.184
1298,28,white,f3g4,1032.9,Ke3,10518.95,-9486.05,-2998.184
1299,28,white,c2c3,5087.7,Ke2,12545.35,-7457.650000000001,-2998.184
1300,28,white,c2c3,20008.0,Kd3,20008.0,0.0,-2998.184
1301,28,white,d3c3,20004.0,Ke3,20004.0,0.0,-2998.184
1302,28,white,c2c3,15795.3,Kd3,17902.65,-2107.350000000002,-2998.184
1303,28,white,a2a4,17915.4,Ke2,18959.85,-1044.449999999997,-2998.184
1304,28,white,e2d3,17901.8,Kd3,18955.9,-1054.1000000000022,-2998.184
1305,28,white,c2c3,-1107.3,Ke2,9447.85,-10555.15,-2998.184
1306,28,white,e2e1,-462.1,Kd3,9770.95,-10233.05,-2998.184
1307,28,white,c2c3,-1156.4,a4,9423.3,-10579.7,-2998.184
1308,28,white,d2e3,-445.0,Kxe3,-493.85,48.85000000000002,-2998.184
1309,28,white,f3g4,310.2,Kd3,-100.8,411.0,-2998.184
1310,28,white,a1a4,91.3,Kc3,-284.35,375.65,-2998.184
1311,28,white,c3b2,-440.7,Kd3,-532.15,91.45,-2998.184
1312,29,white,e2e4,26.7,e4,29.6,-2.900000000000002,231.788
1313,29,white,g1f3,26.6,Nf3,30.1,-3.5,231.788
1314,29,white,d2d4,6.5,Ng5,-226.75,233.25,231.788
1315,29,white,d2d3,-32.7,Nf3,-33.3,0.5999999999999943,231.788
1316,29,white,f1c4,27.2,Nh4,-245.9,273.1,231.788
1317,29,white,h4f3,21.6,Nf3,24.0,-2.3999999999999986,231.788
1318,29,white,f3d4,59.2,Nxd4,59.9,-0.6999999999999957,231.788
1319,29,white,d4b3,468.5,Rg1,209.3,259.2,231.788
1320,29,white,d4f3,403.7,Rh1,190.65,213.05,231.788
1321,29,white,d4e6,808.2,Nxe6,812.6,-4.399999999999977,231.788
1322,29,white,e6g7,976.5,Nxc5,939.1,37.39999999999998,231.788
1323,29,white,d2d3,880.0,Bb5,863.0,17.0,231.788
1324,29,white,d2d4,943.4,Bxd7+,830.9,112.5,231.788
1325,29,white,d7c8,907.6,Bxc8,914.45,-6.850000000000023,231.788
1326,29,white,c8b7,1026.6,Bd7,1007.35,19.249999999999886,231.788
1327,29,white,d2d3,1018.7,Be8,933.65,85.05000000000007,231.788
1328,29,white,e8b5,951.9,Bd7,905.6,46.299999999999955,231.788
1329,29,white,d2d4,965.7,Bxf5,911.55,54.15000000000009,231.788
1330,29,white,f5d7,1140.1,Bxd7,1135.4,4.699999999999818,231.788
1331,29,white,d1e2,1153.1,Ba4,1154.35,-1.25,231.788
1332,29,white,a2a3,1167.9,Bxd7+,1140.35,27.550000000000185,231.788
1333,29,white,d1f3,1109.6,g3,1079.1,30.5,231.788
1334,29,white,c2c3,1150.0,Bf5,1113.75,36.25,231.788
1335,29,white,f5e6,1122.6,b3,1108.2,14.399999999999864,231.788
1336,29,white,f5e6,1208.5,b4,1140.35,68.15000000000009,231.788
1337,29,white,f5e6,1220.7,Bh3,1165.7,55.0,231.788
1338,29,white,d1f3,1267.0,Bf5,1168.7,98.29999999999995,231.788
1339,29,white,d1f3,999.8,Bc8,965.6,34.19999999999993,231.788
1340,29,white,c8b7,1074.2,Bf5,1030.75,43.450000000000045,231.788
1341,29,white,d1h5,1227.3,Bc8,1121.45,105.84999999999992,231.788
1342,29,white,c8b7,1079.9,Bd7,1040.35,39.55000000000018,231.788
1343,29,white,d2d4,1040.6,Bf5,1017.1,23.499999999999886,231.788
1344,29,white,c2c3,1073.9,Bc8,1049.8,24.100000000000136,231.788
1345,29,white,c8e6,1052.3,Bxf5,1015.0,37.299999999999955,231.788
1346,29,white,f5e6,1061.7,Bxh7+,973.8,87.90000000000009,231.788
1347,29,white,h7g6,978.1,Bg8,941.65,36.450000000000045,231.788
1348,29,white,c2c3,979.2,Bh7,963.7,15.5,231.788
1349,29,white,e1f2,1200.9,Bf5,1080.8,120.10000000000014,231.788
1350,29,white,g3f4,1164.6,Bc8,1063.7,100.89999999999986,231.788
1351,29,white,g3f4,1181.5,Bf5,1126.7,54.799999999999955,231.788
1352,29,white,g3f4,1308.6,a3,1200.1,108.5,231.788
1353,29,white,g3f4,1211.1,Bc8,1088.8,122.29999999999995,231.788
1354,29,white,g3f4,1158.6,Bd7,1058.0,100.59999999999992,231.788
1355,29,white,g3f4,1149.5,Bc8,1046.7,102.79999999999995,231.788
1356,29,white,g3f4,1254.9,Bd7,1112.7,142.20000000000005,231.788
1357,29,white,g3f4,1158.5,Bf5,1113.6,44.90000000000009,231.788
1358,29,white,g3f4,1161.0,Bd7,1042.15,118.84999999999992,231.788
1359,29,white,g3f4,1170.5,Bc8,1073.55,96.95000000000005,231.788
1360,29,white,c8f5,1303.4,Bxf5,2256.5,-953.1,231.788
1361,29,white,d2c3,19994.3,Bd7,10676.2,9318.1,231.788
1362,30,white,e2e4,29.4,e4,30.65,-1.25,-3555.111
1363,30,white,g1f3,31.5,Nf3,35.15,-3.6499999999999986,-3555.111
1364,30,white,f1b5,37.9,Ng5,-210.25,248.15,-3555.111
1365,30,white,f1c4,34.6,Nh3,-71.2,105.8,-3555.111
1366,30,white,b1c3,-104.4,Nf4,-317.7,213.3,-3555.111
1367,30,white,d2d4,-455.3,Bb5,-553.75,98.45,-3555.111
1368,30,white,d2d4,-548.0,Bxc6,-595.55,47.549999999999955,-3555.111
1369,30,white,g2g3,-416.3,Bxd7+,-514.55,98.24999999999994,-3555.111
1370,30,white,d7c8,155.1,Bxc8,156.95,-1.8499999999999943,-3555.111
1371,30,white,g2g3,484.9,Bd7,410.45,74.44999999999999,-3555.111
1372,30,white,d7h3,694.5,Be8,10347.75,-9653.25,-3555.111
1373,30,white,d1e2,412.8,Bxf7,10206.9,-9794.1,-3555.111
1374,30,white,d1e2,446.9,Bxg8,10223.95,-9777.05,-3555.111
1375,30,white,d1f3,807.7,Bxh7,787.35,20.350000000000023,-3555.111
1376,30,white,d1f3,852.8,Bg8,772.5,80.29999999999995,-3555.111
1377,30,white,g8d5,787.7,Bh7,779.8,7.900000000000091,-3555.111
1378,30,white,d1f3,834.9,Bg8,740.5,94.39999999999998,-3555.111
1379,30,white,d1f3,758.1,Bh7,726.9,31.200000000000045,-3555.111
1380,30,white,d1f3,706.9,Bg6,514.25,192.65,-3555.111
1381,30,white,h1f1,342.0,Bh5,10171.5,-9829.5,-3555.111
1382,30,white,e1e2,-1287.8,Ke2,-219.45,-1068.35,-3555.111
1383,30,white,e2f1,888.3,Kf3,9388.0,-8499.7,-3555.111
1384,30,white,d1g1,742.5,Be8,10376.35,-9633.85,-3555.111
1385,30,white,d1f1,770.9,Bxd7,9316.45,-8545.550000000001,-3555.111
1386,30,white,f3g3,816.9,Kg3,9356.3,-8539.4,-3555.111
1387,30,white,b1c3,-836.7,Bf5,9586.15,-10422.85,-3555.111
1388,30,white,b2b3,-665.8,Bd7,9670.85,-10336.65,-3555.111
1389,30,white,d7h3,-640.0,Bf5,9681.5,-10321.5,-3555.111
1390,30,white,b2b3,-904.2,Bh7,9551.3,-10455.5,-3555.111
1391,30,white,d2d3,20005.1,Kg4,20005.05,0.0499999999992724,-3555.111
1392,30,white,b1a3,-800.4,Bg8,9601.8,-10402.2,-3555.111
1393,30,white,f2f4,-1081.8,Bh7,-1121.1,39.299999999999955,-3555.111
1394,30,white,g4h3,7404.7,Kf5,13704.35,-6299.650000000001,-3555.111
1395,30,white,h7g6,7147.9,b3,13576.95,-6429.050000000001,-3555.111
1396,30,white,h7g6,20009.0,Bg8,20011.3,-2.2999999999992724,-3555.111
1397,30,white,f5e6,-771.4,Bh7,9617.3,-10388.7,-3555.111
1398,30,white,f5g4,20006.0,Kg6,20003.5,2.5,-3555.111
1399,30,white,g6h5,20002.0,Bg8,20002.0,0.0,-3555.111
1400,30,white,g6h7,20003.0,Bh7,20002.0,1.0,-3555.111
1401,30,white,h7g8,20002.0,Bg8,20002.0,0.0,-3555.111
1402,30,white,g6f5,20004.0,Bg8,20004.65,-0.6500000000014552,-3555.111
1403,30,white,g6f5,1064.8,Bh7,10533.9,-9469.1,-3555.111
1404,30,white,b1c3,20004.0,Bg8,20003.0,1.0,-3555.111
1405,30,white,h7g8,20005.3,Bg8,17911.15,2094.149999999998,-3555.111
1406,31,white,e2e4,31.9,e4,33.0,-1.1000000000000014,125.018
1407,31,white,g1f3,30.6,Nf3,26.75,3.8500000000000014,125.018
1408,31,white,f1b5,35.0,Ng5,-211.15,246.15,125.018
1409,31,white,d2d3,-35.0,Bb5,-239.8,204.8,125.018
1410,31,white,g5f3,16.0,Nh3,-20.6,36.6,125.018
1411,31,white,d2d3,-53.0,Bxc6,-64.15,11.150000000000006,125.018
1412,31,white,c6a8,648.5,Bxd7+,335.3,313.2,125.018
1413,31,white,d2d3,19.5,Nf4,-168.95,188.45,125.018
1414,31,white,f4d5,64.7,Ng6,-229.5,294.2,125.018
1415,31,white,g6h8,429.9,Nh4,260.65,169.25,125.018
1416,31,white,h4f5,458.4,Ng6,103.6,354.79999999999995,125.018
1417,31,white,g6f8,358.5,Nh4,-92.55,451.05,125.018
1418,31,white,h4f5,465.9,Ng6,103.75,362.15,125.018
1419,31,white,g6h4,483.3,Nxe5,140.7,342.6,125.018
1420,31,white,e1g1,366.9,Ng6+,-9.4,376.2999999999999,125.018
1421,31,white,e1g1,-255.6,Qe2,-272.05,16.450000000000017,125.018
1422,31,white,d2d4,-191.4,Qa6,-552.65,361.25,125.018
1423,31,white,b1c3,-910.7,Rg1,-942.55,31.84999999999991,125.018
1424,31,white,b1c3,-947.9,Rf1,-969.35,21.450000000000045,125.018
1425,31,white,d2d3,-918.2,exf5,-948.65,30.449999999999932,125.018
1426,31,white,f5g6,-720.4,fxg6,-708.2,-12.199999999999932,125.018
1427,31,white,e1f1,-490.5,Kxf1,-491.4,0.8999999999999773,125.018
1428,31,white,g6h7,-432.1,Ke2,-477.6,45.5,125.018
1429,31,white,g6h7,-417.3,Kf3,-467.7,50.39999999999998,125.018
1430,31,white,g6h7,-473.2,Ke2,-495.9,22.69999999999999,125.018
1431,31,white,g6h7,-424.3,Nc3,-433.65,9.349999999999966,125.018
1432,31,white,g6h7,-407.6,Nd5+,-424.0,16.399999999999977,125.018
1433,31,white,g6h7,-438.7,Ne7,-556.9,118.2,125.018
1434,31,white,g6h7,-666.1,Ke1,-709.2,43.10000000000002,125.018
1435,31,white,g6h7,-707.7,Rb1,-737.3,29.59999999999991,125.018
1436,31,white,g6h7,-499.7,Rxb2,-519.3,19.59999999999997,125.018
1437,31,white,g6h7,-515.6,Rxb5,-660.4,144.79999999999995,125.018
1438,31,white,b5a5,-477.9,Rxb6,-498.05,20.15000000000003,125.018
1439,31,white,b6b8,821.9,Rb8+,819.3,2.6000000000000227,125.018
1440,31,white,b8h8,813.9,Rxe8+,144.7,669.2,125.018
1441,31,white,d2d3,-515.4,g3,-533.9,18.5,125.018
1442,31,white,c1b2,-563.4,d3,-573.55,10.149999999999975,125.018
1443,31,white,g6h7,-509.1,Bh6,-621.35,112.25,125.018
1444,31,white,g6h7,-474.4,Bxg7,-580.65,106.25,125.018
1445,31,white,g7h8,293.8,Bh6,-111.1,404.9,125.018
1446,31,white,g6h7,-392.7,Bf4,-458.15,65.44999999999999,125.018
1447,31,white,e1d2,-378.4,Bxc7+,-467.5,89.10000000000002,125.018
1448,31,white,g6h7,-297.7,Bd6,-419.75,122.05,125.018
1449,31,white,g6h7,-381.6,Bf4,-469.6,88.0,125.018
1450,31,white,g6h7,-431.9,Bh6,-494.4,62.5,125.018
1451,31,white,h6e3,-557.0,Bf4,-555.45,-1.5499999999999543,125.018
1452,31,white,e1d2,-536.4,Bh6,-637.7,101.30000000000008,125.018
1453,31,white,g3g4,-732.5,Kd2,-743.1,10.600000000000025,125.018
1454,31,white,d2d3,-634.8,Ke1,-706.75,71.95000000000005,125.018
1455,31,white,g3g4,-730.8,Kd2,-725.05,-5.75,125.018
1456,32,white,e2e4,30.0,e4,31.7,-1.6999999999999993,613.971
1457,32,white,g1f3,36.4,Nf3,33.35,3.049999999999997,613.971
1458,32,white,f1b5,36.8,Ng5,-210.65,247.45,613.971
1459,32,white,f1c4,29.2,Nh3,-69.45,98.65,613.971
1460,32,white,e4f5,269.1,Nf4,24.95,244.15000000000003,613.971
1461,32,white,f4d5,260.9,Nc3,-17.6,278.5,613.971
1462,32,white,f4d5,16.3,Nfd5,15.2,1.1000000000000014,613.971
1463,32,white,d1c2,501.3,Qxc2,499.9,1.400000000000034,613.971
1464,32,white,d5e7,689.2,Nxe7,690.1,-0.8999999999999773,613.971
1465,32,white,f1b5,690.1,Qd3,663.8,26.300000000000068,613.971
1466,32,white,h2h4,704.7,Qxd6,351.9,352.80000000000007,613.971
1467,32,white,d6d3,677.8,Qd5,669.7,8.099999999999909,613.971
1468,32,white,f1b5,719.5,Qxf7+,454.25,265.25,613.971
1469,32,white,f7g7,1047.9,Qg8+,595.0,452.9000000000001,613.971
1470,32,white,f1c4,143.0,Nd5,100.05,42.95,613.971
1471,32,white,c1d2,591.7,Kd1,314.25,277.45000000000005,613.971
1472,32,white,c1d2,569.4,Ne7,285.9,283.5,613.971
1473,32,white,c1d2,67.2,Rg1,-220.65,287.85,613.971
1474,32,white,c1d2,58.8,Rb1,-216.4,275.2,613.971
1475,32,white,d1d2,62.1,Bd3,-215.35,277.45,613.971
1476,32,white,d1d2,95.7,Bf1,-198.55,294.25,613.971
1477,32,white,e4f5,2.5,Bxd2,-12.6,15.1,613.971
1478,32,white,e4f5,478.9,Bh6,195.45,283.45,613.971
1479,32,white,e4f5,465.5,exf5,466.75,-1.25,613.971
1480,32,white,h6g7,799.4,Rh1,410.45,388.95,613.971
1481,32,white,h6g7,770.0,Bf4,414.45,355.55,613.971
1482,32,white,f4d2,484.9,Ke1,247.7,237.2,613.971
1483,32,white,b1d1,656.5,Ke2,535.9,120.60000000000002,613.971
1484,32,white,b1d1,709.4,Bh6,220.1,489.2999999999999,613.971
1485,32,white,b1d1,769.0,h4,195.15,573.85,613.971
1486,32,white,h6d2,768.9,Kf3,595.25,173.64999999999998,613.971
1487,32,white,f1d3,857.5,Be3,657.1,200.4,613.971
1488,32,white,f1d3,869.9,Rg1,693.8,176.10000000000002,613.971
1489,32,white,f1d3,864.0,fxg6,713.65,150.35000000000002,613.971
1490,32,white,b1d1,862.1,Bh6,655.8,206.30000000000007,613.971
1491,32,white,h6d2,823.1,h5,676.55,146.55000000000007,613.971
1492,32,white,f1d3,634.6,g7,582.35,52.25,613.971
1493,32,white,g7h8q,5184.1,Bg5,2974.35,2209.7500000000005,613.971
1494,32,white,g7h8q,19994.0,Bh4,10453.35,9540.65,613.971
1495,32,white,b1c1,19993.0,gxh8=B,10492.9,9500.1,613.971
1496,32,white,b1f1,1082.7,h6,984.5,98.20000000000005,613.971
1497,32,white,b1g1,869.2,Bg7,279.45,589.75,613.971
1498,32,white,g7e5,-308.8,Bh8,-368.95,60.14999999999998,613.971
1499,32,white,h8e5,-214.1,Bxe7,-227.85,13.75,613.971
1500,32,white,h8e5,115.9,Bf8,-159.8,275.70000000000005,613.971
1501,32,white,a2b3,594.6,Kg4,307.0,287.6,613.971
1502,32,white,a2b3,700.8,Bfg7,401.7,299.09999999999997,613.971
1503,32,white,g4f3,83.6,Kf5,14.75,68.85,613.971
1504,32,white,g7e5,236.9,Bf8,-101.7,338.6,613.971
1505,32,white,h8e5,261.5,Bhg7,129.2,132.3,613.971
1506,33,white,e2e4,29.3,e4,31.7,-2.3999999999999986,579.35
1507,33,white,g1f3,31.1,Nf3,31.8,-0.6999999999999993,579.35
1508,33,white,d2d4,11.2,Nxe5,-141.25,152.45,579.35
1509,33,white,e5c6,566.9,Nxc6,566.55,0.3500000000000227,579.35
1510,33,white,c6d8,948.3,Nxe5,752.25,196.04999999999995,579.35
1511,33,white,e5c4,617.1,Nxf7,618.0,-0.8999999999999773,579.35
1512,33,white,f7d8,921.7,Ba6,633.9,287.80000000000007,579.35
1513,33,white,f7d8,732.5,Bxb7,562.55,169.95000000000005,579.35
1514,33,white,e1f2,434.4,Kf1,323.8,110.59999999999997,579.35
1515,33,white,f7d8,834.8,Bxa8,678.3,156.5,579.35
1516,33,white,f7d8,978.7,Nh6,769.55,209.1500000000001,579.35
1517,33,white,h6f5,755.6,Nxf5,749.8,5.800000000000068,579.35
1518,33,white,f5h4,898.1,Nxd6+,763.55,134.55000000000007,579.35
1519,33,white,d1f3,788.6,Nc4,777.7,10.899999999999975,579.35
1520,33,white,c2d3,1106.1,cxd3,1112.45,-6.350000000000136,579.35
