,Game Number,Qwen Color,Best Move,Best Move Score,Qwen Move,Qwen Move Score,Score Difference,Average Score Difference Black
1097,24,black,g5g4,-284.0,Rhg8,96.05,-380.05,-759.2
1098,24,black,d1c2,-411.4,d4,3.15,-414.5499999999999,-759.2
1099,24,black,d1c2,-478.7,Bxc2,-474.5,-4.199999999999989,-759.2
1100,24,black,c2h7,-593.9,Rh8,-455.0,-138.89999999999998,-759.2
1101,24,black,b6a5,-320.1,Bb3,-161.0,-159.10000000000002,-759.2
1102,24,black,h8h7,-33.9,Rhg8,138.15,-172.05,-759.2
1103,24,black,e8b8,6.5,Rg6,243.65,-237.15,-759.2
1104,24,black,e8b8,-168.6,Be6,9911.7,-10080.3,-759.2
1105,24,black,e7e8,629.4,Kxe8,607.25,22.149999999999977,-759.2
1106,25,black,c7c5,32.0,e5,30.9,1.1000000000000014,-109.531
1107,25,black,b8c6,25.5,Nc6,26.45,-0.9499999999999992,-109.531
1108,25,black,c6e5,-298.2,Nxe5,-297.85,-0.3499999999999659,-109.531
1109,25,black,e5g6,-307.4,Ba3,-43.75,-263.65,-109.531
1110,25,black,a3b4,-287.0,Nf6,-49.85,-237.15,-109.531
1111,25,black,f6d5,-396.7,Nxd5,-400.55,3.8500000000000223,-109.531
1112,25,black,a3d6,-383.4,Nxf3+,-180.5,-202.9,-109.531
1113,25,black,a3d6,23.2,Qe7+,35.75,-12.55,-109.531
1114,25,black,e7e4,-790.1,Qxe4,-783.45,-6.649999999999977,-109.531
1115,25,black,e4g2,-860.2,g5,-715.8,-144.4000000000001,-109.531
1116,25,black,e4g2,-705.3,Bxd6,-704.15,-1.1499999999999773,-109.531
1117,25,black,e4h4,-756.8,Bb4+,-740.6,-16.199999999999932,-109.531
1118,25,black,e4f5,-785.5,Rg8,-746.6,-38.89999999999998,-109.531
1119,25,black,e4d4,-765.8,Qf3+,-321.4,-444.4,-109.531
1120,25,black,h7h6,79.0,Ke7,151.3,-72.30000000000001,-109.531
1121,25,black,h7h6,130.7,Rg7,157.4,-26.700000000000017,-109.531
1122,25,black,g7h7,-317.1,Rb8,-55.9,-261.20000000000005,-109.531
1123,25,black,g7g6,-393.2,b6,-121.95,-271.25,-109.531
1124,25,black,g7h7,-357.0,Bb7,-152.6,-204.4,-109.531
1125,25,black,b8g8,-425.1,Rh7,69.3,-494.4,-109.531
1126,25,black,f7f6,550.3,Bxd5,570.2,-19.90000000000009,-109.531
1127,25,black,f7f6,594.3,Kf8,636.05,-41.75,-109.531
1128,25,black,f8e7,628.3,Ke8,653.65,-25.350000000000023,-109.531
1129,25,black,e8f8,670.4,Be6,664.25,6.149999999999977,-109.531
1130,25,black,b4e7,634.8,Be1,765.3,-130.5,-109.531
1131,25,black,e1h4,640.0,Bh4,647.05,-7.0499999999999545,-109.531
1132,25,black,e8e7,444.8,Bf5,566.0,-121.2,-109.531
1133,25,black,f5h7,368.5,Bg5,568.7,-200.20000000000005,-109.531
1134,25,black,g5h6,677.5,Bh7,695.0,-17.5,-109.531
1135,25,black,f7f6,695.9,Bxc2,703.9,-8.0,-109.531
1136,25,black,c2e4,609.9,d5,654.05,-44.14999999999998,-109.531
1137,25,black,c2e4,583.9,Be4,583.65,0.25,-109.531
1138,25,black,b6b5,589.1,Rb7,599.15,-10.049999999999956,-109.531
1139,25,black,b6b5,572.5,Kd7,576.45,-3.9500000000000455,-109.531
1140,25,black,c7c5,567.4,a5,558.7,8.699999999999932,-109.531
1141,25,black,b6b5,535.7,Bf5,617.35,-81.64999999999998,-109.531
1142,25,black,f5e4,549.1,Be6,575.9,-26.799999999999955,-109.531
1143,25,black,d5e4,7.4,f6,323.9,-316.5,-109.531
1144,25,black,d5e4,159.5,Bh3,549.3,-389.7999999999999,-109.531
1145,25,black,d5e4,515.6,c6,717.2,-201.6,-109.531
1146,25,black,h3f5,733.0,c5,830.7,-97.70000000000005,-109.531
1147,25,black,h3f5,694.8,Bxg2,783.55,-88.75,-109.531
1148,25,black,g2f1,573.6,Bh1,691.6,-118.0,-109.531
1149,25,black,h1e4,562.3,cxd4,686.2,-123.90000000000008,-109.531
1150,25,black,d7e6,302.3,d3,535.25,-232.95,-109.531
1151,25,black,d7e8,356.2,b5,536.95,-180.75000000000009,-109.531
1152,25,black,h1e4,438.5,Rb6,510.9,-72.39999999999998,-109.531
1153,25,black,b5a4,518.9,Kc6,617.3,-98.39999999999998,-109.531
1154,25,black,h1e4,544.1,Bg2,617.9,-73.79999999999995,-109.531
1155,25,black,g2f1,316.6,Kd6,381.1,-64.5,-109.531
1156,26,black,e7e5,32.0,e5,29.4,2.6000000000000014,-920.706
1157,26,black,b8c6,31.0,Nc6,32.7,-1.7000000000000028,-920.706
1158,26,black,d8g5,-454.9,Nh6,-240.4,-214.49999999999997,-920.706
1159,26,black,d7d5,-31.0,g6,-2.35,-28.65,-920.706
1160,26,black,c6e5,-231.2,Nxe5,-231.75,0.5500000000000114,-920.706
1161,26,black,f7f5,-258.1,Nc4,-10.6,-247.50000000000003,-920.706
1162,26,black,c4b6,-323.2,Be7,-30.05,-293.15,-920.706
1163,26,black,c4b6,-189.6,Bg5,42.15,-231.75,-920.706
1164,26,black,c4b6,-181.5,Be3,131.0,-312.5,-920.706
1165,26,black,e3d4,127.0,Bxd2+,217.05,-90.05000000000001,-920.706
1166,26,black,c4e3,-588.9,Rg8,-88.9,-500.0,-920.706
1167,26,black,c4e3,-620.2,Nxe5,-70.1,-550.1,-920.706
1168,26,black,d2c3,-476.1,Rh8,-34.35,-441.75,-920.706
1169,26,black,d2c1,-287.7,Rb8,144.4,-432.1,-920.706
1170,26,black,d2c3,-411.1,Be1,13.25,-424.35,-920.706
1171,26,black,e1d2,-225.0,d6,34.4,-259.4,-920.706
1172,26,black,e1d2,-398.1,Qf6,-64.6,-333.5,-920.706
1173,26,black,f6f2,-20000.0,a5,-9813.7,-10186.3,-920.706
1174,26,black,f6f2,-20000.0,Nxd3,-10187.75,-9812.25,-920.706
1175,26,black,e1d2,-590.7,Qd4,-467.25,-123.45000000000005,-920.706
1176,26,black,e1d2,-867.0,Qg7,-623.5,-243.5,-920.706
1177,26,black,g7f7,-935.4,Kd8,9531.3,-10466.7,-920.706
1178,26,black,h6g8,-893.6,Qxg8,-842.95,-50.64999999999998,-920.706
1179,26,black,d3f4,-1055.1,Bxc3,-1049.6,-5.5,-920.706
1180,26,black,c7d6,-1222.7,a4,-1169.2,-53.5,-920.706
1181,26,black,d8c7,-1202.7,Kd7,-1082.95,-119.75,-920.706
1182,26,black,d7c7,-1170.3,a3,-1037.9,-132.39999999999986,-920.706
1183,26,black,d7d6,-997.6,Qc4,-880.65,-116.95000000000005,-920.706
1184,26,black,c4c5,-16256.1,Bd2,-8534.65,-7721.450000000001,-920.706
1185,26,black,h8f8,-1318.0,Rg8,-1041.65,-276.3499999999999,-920.706
1186,26,black,c4d4,-1293.0,Nxe5+,-1071.75,-221.25,-920.706
1187,26,black,g8f8,-862.4,Nhf7,-813.45,-48.94999999999993,-920.706
1188,26,black,d2h6,-931.5,Nd8,-735.2,-196.29999999999995,-920.706
1189,26,black,d2h6,-885.8,Ng4,-722.0,-163.79999999999995,-920.706
1190,26,black,g8f8,-489.9,gxh5,-479.7,-10.199999999999989,-920.706
1191,26,black,g4h6,-715.1,Nh2+,-520.9,-194.20000000000005,-920.706
1192,26,black,d7c6,-328.2,Rh8,-248.85,-79.35,-920.706
1193,26,black,h8f8,-585.9,h6,-375.4,-210.5,-920.706
1194,26,black,h8h6,-571.1,Rh7,-401.0,-170.10000000000002,-920.706
1195,26,black,b8a8,-273.9,Ra8,-275.0,1.1000000000000227,-920.706
1196,26,black,h7h6,-575.6,h4,-460.6,-115.0,-920.706
1197,26,black,h7h6,-566.1,h3,-458.05,-108.05,-920.706
1198,26,black,h7h6,-554.3,Rxh6,-554.55,0.25,-920.706
1199,26,black,h6h3,-744.2,Rha6,-562.75,-181.45000000000005,-920.706
1200,26,black,a6e6,-443.8,Rf6,-439.75,-4.050000000000011,-920.706
1201,26,black,f6f4,-564.5,Rf5,-201.55,-362.95,-920.706
1202,26,black,f5f4,-607.5,Rfa5,-484.7,-122.8,-920.706
1203,26,black,d7d6,-488.2,Kd6,-485.4,-2.8000000000000114,-920.706
1204,26,black,d6e7,-618.2,Kxe7,-613.45,-4.75,-920.706
1205,26,black,c8e6,-672.6,Rd5,-499.05,-173.55,-920.706
1206,27,black,e7e5,28.1,e5,31.35,-3.25,-1485.681
1207,27,black,b8c6,31.4,Nc6,33.15,-1.75,-1485.681
1208,27,black,c6e5,-300.2,Nxe5,-297.55,-2.6499999999999773,-1485.681
1209,27,black,e5g6,-300.8,Nf6,-241.5,-59.30000000000001,-1485.681
1210,27,black,d7d5,-348.7,Nxd3+,-128.05,-220.65,-1485.681
1211,27,black,d3c1,-627.4,Nf4+,-324.95,-302.45,-1485.681
1212,27,black,f4g6,-526.8,Nxe4,-384.15,-142.64999999999998,-1485.681
1213,27,black,f4e6,-536.5,Be7,-470.95,-65.55000000000001,-1485.681
1214,27,black,e4c3,-643.1,c5,-452.75,-190.35,-1485.681
1215,27,black,f4e6,-304.6,Bf8,123.3,-427.9,-1485.681
1216,27,black,f8d6,-62.0,Bxd6,-62.3,0.2999999999999971,-1485.681
1217,27,black,d8e7,-643.4,Qg5,-319.6,-323.79999999999995,-1485.681
1218,27,black,g5f6,-628.2,Rg8,-310.0,-318.20000000000005,-1485.681
1219,27,black,g5d5,11.3,Qd5+,9.95,1.3500000000000014,-1485.681
1220,27,black,f4h5,-870.5,Qd2,-36.5,-834.0,-1485.681
1221,27,black,g8f8,-6.9,Kxf8,-8.75,1.8499999999999996,-1485.681
1222,27,black,f4h5,-14319.4,Nh3,-7278.45,-7040.95,-1485.681
1223,27,black,d2f2,-19997.0,Rh8,-10201.25,-9795.75,-1485.681
1224,27,black,d7d5,-19996.0,Rg8,-10183.65,-9812.35,-1485.681
1225,27,black,d2d5,-19993.0,Rh8,-10179.6,-9813.4,-1485.681
1226,27,black,d2f2,-18125.6,Qe2,-9264.75,-8860.849999999999,-1485.681
1227,27,black,e2f2,-1159.8,Qg4+,-802.15,-357.65,-1485.681
1228,27,black,h3g1,-426.4,Ke7,-170.9,-255.49999999999997,-1485.681
1229,27,black,d7d6,-459.4,Rg8,-155.85,-303.54999999999995,-1485.681
1230,27,black,d7d5,-724.7,Rh8,-372.2,-352.50000000000006,-1485.681
1231,27,black,d7d6,-584.8,Ng5,-89.5,-495.2999999999999,-1485.681
1232,27,black,g7h6,-460.8,Rg8,3.0,-463.8,-1485.681
1233,27,black,g7h6,-519.0,a6,-53.65,-465.35,-1485.681
1234,27,black,c8d7,-487.9,Rd8,-90.05,-397.85,-1485.681
1235,27,black,g7h6,-474.5,Rxd7,-464.85,-9.649999999999975,-1485.681
1236,27,black,d7d5,-569.3,Rd8+,-258.2,-311.09999999999997,-1485.681
1237,27,black,g5e6,-703.9,Rh8,-271.05,-432.85,-1485.681
1238,27,black,g5e6,-416.4,Rg8,-196.05,-220.34999999999997,-1485.681
1239,27,black,g5e6,-455.9,Ne4,-184.4,-271.5,-1485.681
1240,27,black,e7f8,-481.1,Rxf8,-469.8,-11.300000000000011,-1485.681
1241,27,black,e4f2,-775.2,Rh8,-615.3,-159.9000000000001,-1485.681
1242,27,black,e4f2,-771.2,Rhg8,-616.85,-154.35000000000002,-1485.681
1243,27,black,e4d6,-656.8,Rg4+,-676.95,20.15000000000009,-1485.681
1244,27,black,f7f6,-19999.0,Rh4,-10156.5,-9842.5,-1485.681
1245,27,black,f7f6,-19999.0,Bxd7,-10171.2,-9827.8,-1485.681
1246,27,black,h4e4,-475.3,Rh8,-36.0,-439.3,-1485.681
1247,27,black,f7f6,-473.3,Rg8,-45.95,-427.35,-1485.681
1248,27,black,d7e6,381.8,Rg7,408.35,-26.55000000000001,-1485.681
1249,27,black,g7g6,431.2,Rg8,442.7,-11.5,-1485.681
1250,27,black,f7f6,467.2,Rh8,469.8,-2.6000000000000227,-1485.681
1251,27,black,d7c6,469.5,Bf5,601.65,-132.14999999999998,-1485.681
1252,27,black,f5d7,473.3,Bb1,587.55,-114.24999999999994,-1485.681
1253,27,black,b1d3,389.5,Rg8,627.0,-237.5,-1485.681
1254,27,black,f7f6,259.5,Rxg7+,563.05,-303.54999999999995,-1485.681
1255,27,black,b1c2,865.1,h6,929.45,-64.35000000000002,-1485.681
1256,28,black,c7c5,38.6,e5,36.85,1.75,-5131.38
1257,28,black,b8c6,29.0,Nc6,30.65,-1.6499999999999986,-5131.38
1258,28,black,d8g5,-454.7,f6,-256.25,-198.45,-5131.38
1259,28,black,d7d5,-63.5,Nge7,-21.1,-42.4,-5131.38
1260,28,black,f6g5,-429.6,fxg5,-425.8,-3.8000000000000114,-5131.38
1261,28,black,d7d5,-479.1,h5,-440.55,-38.55000000000001,-5131.38
1262,28,black,g5g4,-423.3,Nxd4,-399.9,-23.40000000000003,-5131.38
1263,28,black,g5h4,-502.1,d6,-466.8,-35.30000000000001,-5131.38
1264,28,black,g5g4,-510.7,Be6,-491.45,-19.25,-5131.38
1265,28,black,g5g4,-542.1,Bd5,-306.6,-235.5,-5131.38
1266,28,black,e7d5,-76.4,Qd7,-5.3,-71.10000000000001,-5131.38
1267,28,black,f8e7,-17.8,Nf5,323.0,-340.8,-5131.38
1268,28,black,d6d5,656.2,Rg8,719.35,-63.14999999999998,-5131.38
1269,28,black,d7g7,458.0,Qxg7,458.85,-0.8500000000000227,-5131.38
1270,28,black,e8c8,456.9,b6,526.3,-69.39999999999998,-5131.38
1271,28,black,e8c8,456.3,Rh8,500.25,-43.94999999999999,-5131.38
1272,28,black,g5g4,443.4,Rg8,470.2,-26.80000000000001,-5131.38
1273,28,black,f8e7,402.5,a6,471.9,-69.39999999999998,-5131.38
1274,28,black,g7h8,548.3,Qxg5,664.15,-115.85000000000002,-5131.38
1275,28,black,g5g3,-513.3,Qg3+,-515.2,1.900000000000091,-5131.38
1276,28,black,g3g2,-515.3,Bh6,-352.35,-162.94999999999993,-5131.38
1277,28,black,g3g2,-538.6,Rxc8,-540.1,1.5,-5131.38
1278,28,black,g3g2,-19997.0,Rg4,-10261.25,-9735.75,-5131.38
1279,28,black,g4h4,-731.6,Rg6,-626.35,-105.25,-5131.38
1280,28,black,g3g2,-20000.0,Ra8,-10233.5,-9766.5,-5131.38
1281,28,black,g3g2,-19997.0,Rb8,-10288.6,-9708.4,-5131.38
1282,28,black,g3h4,-632.0,Ra8,-581.3,-50.700000000000045,-5131.38
1283,28,black,g3g2,-19994.0,Rb8,-10314.7,-9679.3,-5131.38
1284,28,black,g3g2,-19996.0,Ra8,-10275.1,-9720.9,-5131.38
1285,28,black,g3g2,-19996.0,Ra4,-10362.2,-9633.8,-5131.38
1286,28,black,h6f8,-18119.7,Bxf8,-112.1,-18007.600000000002,-5131.38
1287,28,black,g3g2,-19996.8,Kf7,-8421.15,-11575.65,-5131.38
1288,28,black,g3g2,-18088.8,Rg5,-9440.4,-8648.4,-5131.38
1289,28,black,g3g2,-19996.0,Rg4,-10579.95,-9416.05,-5131.38
1290,28,black,g3e1,-6870.0,Ke8,-3920.6,-2949.4,-5131.38
1291,28,black,g3g2,-19995.0,Bd6,-7363.85,-12631.15,-5131.38
1292,28,black,g3e1,-19996.0,Rxb4,-2097.95,-17898.05,-5131.38
1293,28,black,g3g2,-19998.0,Bc5,5.05,-20003.05,-5131.38
1294,28,black,g3g2,-19993.0,Bd6,-9540.15,-10452.85,-5131.38
1295,28,black,g3e1,-19997.0,Rg8,-3150.8,-16846.2,-5131.38
1296,28,black,g3g2,-18101.8,Kd8,-9535.1,-8566.699999999999,-5131.38
1297,28,black,g3g2,-19997.4,Rg6,5.8,-20003.2,-5131.38
1298,28,black,g3g2,-19993.0,Rf6,-10548.5,-9444.5,-5131.38
1299,28,black,g3g2,-19998.0,Qe1,-10233.55,-9764.45,-5131.38
1300,28,black,e1f1,-19997.0,Rg6,-10595.55,-9401.45,-5131.38
1301,28,black,e1f1,-19998.0,Qe3+,-10217.4,-9780.6,-5131.38
1302,28,black,d6c5,-513.1,Rg4,-94.3,-418.8,-5131.38
1303,28,black,b4d4,-508.9,Rxa4,-209.65,-299.25,-5131.38
1304,28,black,a4a1,-652.1,Bb4+,-540.65,-111.45000000000005,-5131.38
1305,28,black,a4a1,-608.5,Rg8,-216.3,-392.2,-5131.38
1306,29,black,e7e5,32.5,e5,33.05,-0.5499999999999972,-395.046
1307,29,black,g8f6,39.7,Nc6,35.0,4.700000000000003,-395.046
1308,29,black,d8g5,-453.5,Nh6,-244.15,-209.35,-395.046
1309,29,black,d7d5,-14.3,g6,7.95,-22.25,-395.046
1310,29,black,d8h4,-507.8,Bd6,-242.15,-265.65,-395.046
1311,29,black,d6f8,27.8,Nd4,45.65,-17.849999999999998,-395.046
1312,29,black,e5d4,59.5,c6,264.5,-205.0,-395.046
1313,29,black,e5d4,-48.8,Qe7,181.4,-230.2,-395.046
1314,29,black,e5d4,-18.3,Qe6,398.9,-417.2,-395.046
1315,29,black,f7e6,818.6,c5,895.75,-77.14999999999998,-395.046
1316,29,black,d6c5,883.0,Bxc5,881.3,1.7000000000000457,-395.046
1317,29,black,a7a6,857.9,Bd6,898.7,-40.80000000000007,-395.046
1318,29,black,c8d7,715.6,Kf8,818.85,-103.25,-395.046
1319,29,black,a8c8,897.3,Rg8,963.5,-66.20000000000005,-395.046
1320,29,black,a8d8,982.4,f5,993.75,-11.350000000000025,-395.046
1321,29,black,a8e8,855.5,Rd8,901.3,-45.799999999999955,-395.046
1322,29,black,d8d7,848.9,a6,907.2,-58.30000000000007,-395.046
1323,29,black,g6f5,857.0,Rd7,996.5,-139.5,-395.046
1324,29,black,f8e7,1155.3,Kf7,1155.45,-0.1500000000000909,-395.046
1325,29,black,f7g7,1144.9,Bb4,1166.75,-21.84999999999991,-395.046
1326,29,black,f7e7,1150.3,Rd8,1141.3,9.0,-395.046
1327,29,black,d8d7,1052.0,Rh8,1107.95,-55.950000000000045,-395.046
1328,29,black,g6f5,1127.9,Ba5,1125.15,2.75,-395.046
1329,29,black,h6f5,1112.2,Bc3,1157.9,-45.700000000000045,-395.046
1330,29,black,c3a1,1044.2,Rg8,1131.4,-87.20000000000005,-395.046
1331,29,black,c3d4,1113.1,Rh8,1183.1,-70.0,-395.046
1332,29,black,c3a1,1076.6,Bxa1,1068.4,8.199999999999818,-395.046
1333,29,black,h8c8,931.8,Rg8,1006.6,-74.80000000000007,-395.046
1334,29,black,a1d4,1014.2,g5,1113.8,-99.59999999999992,-395.046
1335,29,black,f7e7,1038.3,g4,1056.05,-17.75,-395.046
1336,29,black,a1d4,1018.4,a5,1046.4,-28.000000000000114,-395.046
1337,29,black,h6f5,979.7,Rg7,1020.65,-40.94999999999993,-395.046
1338,29,black,a1d4,1001.9,Kg8,1024.05,-22.149999999999977,-395.046
1339,29,black,h6f5,959.2,Rf7,999.9,-40.69999999999993,-395.046
1340,29,black,g8h7,884.0,Kh8,931.3,-47.299999999999955,-395.046
1341,29,black,f7f8,987.3,a4,1083.2,-95.90000000000008,-395.046
1342,29,black,h8h7,948.1,Rxf2,1035.65,-87.55000000000007,-395.046
1343,29,black,a1d4,903.7,Rf4,1024.15,-120.45000000000005,-395.046
1344,29,black,f4e4,966.2,Ng8,1062.3,-96.09999999999992,-395.046
1345,29,black,f4f3,1061.9,Bc3,1156.95,-95.04999999999995,-395.046
1346,29,black,f4f5,1092.1,Nf6,1148.0,-55.90000000000009,-395.046
1347,29,black,f4e4,931.2,b6,1044.25,-113.04999999999995,-395.046
1348,29,black,f4e4,921.4,b5,1028.4,-107.00000000000011,-395.046
1349,29,black,f4e4,910.3,Ng8,1061.7,-151.4000000000001,-395.046
1350,29,black,f4e4,937.2,Nh6,1065.65,-128.45000000000005,-395.046
1351,29,black,h6f5,1103.6,Bd4,1123.1,-19.5,-395.046
1352,29,black,f4e4,934.3,Bb2,1063.45,-129.1500000000001,-395.046
1353,29,black,f4e4,971.5,Rf5,1118.35,-146.8499999999999,-395.046
1354,29,black,h6f5,-13603.9,Bxc3,2260.1,-15864.0,-395.046
1355,29,black,c3d4,1356.3,Bd4,1362.1,-5.7999999999999545,-395.046
1356,30,black,e7e5,34.2,e5,34.25,-0.0499999999999971,-9793.896
1357,30,black,b8c6,33.0,Nc6,33.05,-0.0499999999999971,-9793.896
1358,30,black,d8g5,-460.0,Nge7,-212.8,-247.2,-9793.896
1359,30,black,d7d5,-171.0,Ng6,-136.8,-34.19999999999999,-9793.896
1360,30,black,e5f4,-514.0,Nxf4,-489.45,-24.55000000000001,-9793.896
1361,30,black,f4g2,-651.0,Bd6,-595.7,-55.299999999999955,-9793.896
1362,30,black,d7c6,-639.8,Qh4,-534.05,-105.75,-9793.896
1363,30,black,c8d7,-575.6,Kf8,-209.75,-365.85,-9793.896
1364,30,black,a8c8,156.0,Rg8,320.9,-164.89999999999998,-9793.896
1365,30,black,f4g2,334.1,Nh3,523.8,-189.69999999999993,-9793.896
1366,30,black,h4f2,-20000.0,Rd8,-9799.1,-10200.9,-9793.896
1367,30,black,h4f2,-20000.0,Rd7,-9784.6,-10215.4,-9793.896
1368,30,black,h4f2,-20000.0,Qe7,-9603.4,-10396.6,-9793.896
1369,30,black,e7h4,797.5,a6,824.35,-26.850000000000023,-9793.896
1370,30,black,h3f4,696.2,a5,765.95,-69.75,-9793.896
1371,30,black,h3f4,771.3,a4,825.3,-54.0,-9793.896
1372,30,black,h3f4,642.7,a3,695.4,-52.69999999999993,-9793.896
1373,30,black,h3f4,682.0,Qg5,682.7,-0.7000000000000455,-9793.896
1374,30,black,g5g2,316.3,Qxg2,316.25,0.0500000000000113,-9793.896
1375,30,black,g2f2,-20000.0,Qxh1+,-2092.1,-17907.9,-9793.896
1376,30,black,h1e4,-1198.4,Qf1+,-169.1,-1029.3000000000002,-9793.896
1377,30,black,f1d1,-19988.6,Qg1,-9628.7,-10359.899999999998,-9793.896
1378,30,black,g1d1,-12421.7,Qf1,-5827.6,-6594.1,-9793.896
1379,30,black,f1f2,-19997.0,Qxd1+,-1033.25,-18963.75,-9793.896
1380,30,black,h3f4,-18069.0,Be7,-9348.2,-8720.8,-9793.896
1381,30,black,h3f4,-19991.0,Bxf6,-10313.45,-9677.55,-9793.896
1382,30,black,h3g5,-19992.0,Qe1,-10322.55,-9669.45,-9793.896
1383,30,black,e1f2,-19998.0,Qd1,-10322.85,-9675.15,-9793.896
1384,30,black,h3f4,-19993.0,Qe1,-1055.9,-18937.1,-9793.896
1385,30,black,e1e2,-19996.9,Qxc1,-10378.0,-9618.9,-9793.896
1386,30,black,c1g1,-10698.1,Bh4,-5749.55,-4948.55,-9793.896
1387,30,black,h3f2,-10567.4,Qd1+,-551.75,-10015.65,-9793.896
1388,30,black,d1h5,-19997.0,Bxf2,-8503.6,-11493.4,-9793.896
1389,30,black,d1h5,-19996.9,Bg1,6.1,-20003.0,-9793.896
1390,30,black,d1h5,-18086.4,Qe1,-9431.6,-8654.800000000001,-9793.896
1391,30,black,e1f1,-19994.0,Qf1+,6.5,-20000.5,-9793.896
1392,30,black,f1f7,-20000.0,Bc5,1.0,-20001.0,-9793.896
1393,30,black,f1f6,-19999.0,Bd4,2.0,-20001.0,-9793.896
1394,30,black,f1f7,-20000.0,Bg1,1.0,-20001.0,-9793.896
1395,30,black,f1f6,-19999.0,Bb6,2.0,-20001.0,-9793.896
1396,30,black,f1f7,-20000.0,Bf2,3.0,-20003.0,-9793.896
1397,30,black,h3f4,-19990.7,Be1,6.15,-19996.85,-9793.896
1398,30,black,f1f7,-20000.0,Bh4,1.0,-20001.0,-9793.896
1399,30,black,f1f6,-19999.0,Bg3,2.0,-20001.0,-9793.896
1400,30,black,f1f7,-20000.0,Qf2,1.0,-20001.0,-9793.896
1401,30,black,f2f6,-19999.0,Qg2,-7357.1,-12641.9,-9793.896
1402,30,black,g2e4,-19998.0,c6,3.0,-20001.0,-9793.896
1403,30,black,g2e4,-19999.0,Qf1,2.0,-20001.0,-9793.896
1404,30,black,f1f7,-20000.0,Bf4,2.5,-20002.5,-9793.896
1405,30,black,f1g2,-18097.7,Qh1,-9530.35,-8567.35,-9793.896
1406,31,black,e7e5,26.9,e5,28.7,-1.8000000000000007,-117.631
1407,31,black,g8f6,46.2,Nc6,39.3,6.900000000000006,-117.631
1408,31,black,d8g5,-456.1,Nh6,-240.95,-215.15000000000003,-117.631
1409,31,black,d8g5,-442.0,Bd6,-211.3,-230.7,-117.631
1410,31,black,e8g8,-63.7,Be7,-56.0,-7.700000000000003,-117.631
1411,31,black,d7c6,-79.1,b6,283.2,-362.2999999999999,-117.631
1412,31,black,c8d7,20.3,Bxd7,22.85,-2.5500000000000007,-117.631
1413,31,black,e5f4,-354.1,Bf8,-147.8,-206.3,-117.631
1414,31,black,h7g6,-523.4,Qb8,-49.9,-473.5,-117.631
1415,31,black,f8e7,95.8,Nf5,278.55,-182.75,-117.631
1416,31,black,h7g6,-238.5,Qd8,56.4,-294.9,-117.631
1417,31,black,f5h4,-527.6,Qc8,-24.1,-503.5,-117.631
1418,31,black,h7g6,-256.2,Nh4,111.95,-368.15,-117.631
1419,31,black,h4g2,-217.1,Ke7,72.55,-289.65,-117.631
1420,31,black,h7g6,-391.8,Nxg6,-324.25,-67.55000000000001,-117.631
1421,31,black,c7c5,-259.6,Rg8,-225.8,-33.80000000000001,-117.631
1422,31,black,c8a6,-912.5,Qxa6,-912.8,0.2999999999999545,-117.631
1423,31,black,e7e8,-969.8,Rb8,-962.25,-7.549999999999955,-117.631
1424,31,black,e7d8,-981.0,f5,-952.5,-28.5,-117.631
1425,31,black,g6f4,-976.2,Rb7,-879.7,-96.5,-117.631
1426,31,black,d7f5,-722.3,Qxf1+,-606.3,-116.0,-117.631
1427,31,black,h7h6,-487.4,Rh8,-460.85,-26.549999999999955,-117.631
1428,31,black,h7g6,-520.1,Rg8,-470.85,-49.25,-117.631
1429,31,black,h7g6,-513.5,Rh8,-491.45,-22.05000000000001,-117.631
1430,31,black,h7g6,-516.4,Rg8,-469.4,-47.0,-117.631
1431,31,black,h7g6,-474.8,b5,-443.45,-31.350000000000023,-117.631
1432,31,black,e7e8,-439.0,Ke8,-438.95,-0.0500000000000113,-117.631
1433,31,black,f8e7,-672.4,Bxe7,-672.4,0.0,-117.631
1434,31,black,h7g6,-754.3,Bf6,-733.0,-21.299999999999955,-117.631
1435,31,black,h7g6,-769.2,Bxb2,-632.9,-136.30000000000007,-117.631
1436,31,black,h7g6,-537.6,Rh8,-528.15,-9.450000000000044,-117.631
1437,31,black,b7b5,-810.1,Rb6,-640.85,-169.25,-117.631
1438,31,black,c7b6,-513.4,Bf5,149.9,-663.3,-117.631
1439,31,black,e8d7,824.6,Ke7,819.75,4.850000000000023,-117.631
1440,31,black,e7e8,-520.7,Kxe8,-518.25,-2.4500000000000455,-117.631
1441,31,black,f5c2,-550.0,Bxc2,-551.15,1.1499999999999773,-117.631
1442,31,black,c2d3,-579.3,Rg8,-543.85,-35.44999999999993,-117.631
1443,31,black,g7h6,-736.4,Kd8,-599.75,-136.64999999999998,-117.631
1444,31,black,g8g7,-681.1,Rh8,-188.55,-492.55,-117.631
1445,31,black,h7g6,-512.2,Rg8,-452.1,-60.10000000000002,-117.631
1446,31,black,g8g6,-522.1,a5,-461.25,-60.85000000000002,-117.631
1447,31,black,d8c7,-555.8,Ke8,-425.55,-130.24999999999994,-117.631
1448,31,black,g8g6,-541.8,Bb1,-466.95,-74.84999999999997,-117.631
1449,31,black,g8g6,-538.6,Bxd3,-484.0,-54.60000000000002,-117.631
1450,31,black,g8g6,-557.2,Rxg6,-556.4,-0.8000000000000682,-117.631
1451,31,black,d3c4,-561.8,Kd8,-549.05,-12.75,-117.631
